date,sales,price,advertising_cost
2047-03-09,53,47,923
2047-03-10,198,45,1302
2047-03-11,170,65,1703
2047-03-12,94,67,1192
2047-03-13,113,52,1243
2047-03-14,172,64,1091
2047-03-15,147,52,1167
2047-03-16,85,62,1929
2047-03-17,157,69,1892
2047-03-18,96,68,808
2047-03-19,100,69,1695
2047-03-20,150,63,1558
2047-03-21,161,46,820
2047-03-22,120,50,1537
2047-03-23,170,61,1011
2047-03-24,169,68,1109
2047-03-25,56,58,1808
2047-03-26,190,56,1792
2047-03-27,193,63,1628
2047-03-28,173,53,1794
2047-03-29,107,46,1253
2047-03-30,82,56,1987
2047-03-31,128,67,1269
2047-04-01,113,63,942
2047-04-02,81,44,1816
2047-04-03,184,50,1684
2047-04-04,187,63,860
2047-04-05,156,53,1960
2047-04-06,170,50,1634
2047-04-07,165,43,944
2047-04-08,58,57,1985
2047-04-09,171,54,938
2047-04-10,113,43,996
2047-04-11,118,40,859
2047-04-12,190,68,1800
2047-04-13,93,55,1225
2047-04-14,182,65,1530
2047-04-15,109,64,1663
2047-04-16,171,44,1279
2047-04-17,199,40,921
2047-04-18,92,49,992
2047-04-19,187,53,1328
2047-04-20,69,65,1436
2047-04-21,195,46,1571
2047-04-22,131,60,999
2047-04-23,83,48,879
2047-04-24,104,60,1962
2047-04-25,149,55,1628
2047-04-26,129,57,1430
2047-04-27,141,64,1730
2047-04-28,165,55,1523
2047-04-29,136,45,1486
2047-04-30,88,55,1963
2047-05-01,160,48,1722
2047-05-02,154,45,1983
2047-05-03,187,67,1874
2047-05-04,66,68,1523
2047-05-05,54,43,1691
2047-05-06,69,59,1274
2047-05-07,177,43,1978
2047-05-08,91,64,1493
2047-05-09,179,65,1993
2047-05-10,80,51,831
2047-05-11,95,52,1369
2047-05-12,70,62,1255
2047-05-13,129,59,1343
2047-05-14,68,60,1926
2047-05-15,152,62,1474
2047-05-16,110,66,1355
2047-05-17,118,41,1538
2047-05-18,132,44,1173
2047-05-19,119,57,1338
2047-05-20,93,43,1761
2047-05-21,190,48,1408
2047-05-22,192,64,920
2047-05-23,94,50,868
2047-05-24,181,56,1054
2047-05-25,107,66,1970
2047-05-26,165,49,801
2047-05-27,86,45,1864
2047-05-28,69,58,1472
2047-05-29,146,49,1032
2047-05-30,105,60,1058
2047-05-31,106,59,804
2047-06-01,84,65,1014
2047-06-02,103,54,1433
2047-06-03,106,51,1878
2047-06-04,183,64,1874
2047-06-05,73,57,1272
2047-06-06,178,63,1479
2047-06-07,196,68,1977
2047-06-08,109,53,1306
2047-06-09,129,49,970
2047-06-10,127,66,999
2047-06-11,124,69,851
2047-06-12,191,55,1106
2047-06-13,194,54,808
2047-06-14,199,51,1475
2047-06-15,187,62,1586
2047-06-16,132,49,1347
2047-06-17,94,49,1268
2047-06-18,167,52,1518
2047-06-19,102,44,1411
2047-06-20,142,65,801
2047-06-21,182,58,905
2047-06-22,118,46,1321
2047-06-23,52,59,1768
2047-06-24,138,67,1275
2047-06-25,176,65,1684
2047-06-26,90,42,1328
2047-06-27,183,55,1948
2047-06-28,116,40,1815
2047-06-29,199,59,1344
2047-06-30,197,68,998
2047-07-01,129,67,1571
2047-07-02,175,54,1698
2047-07-03,100,51,1019
2047-07-04,189,43,1320
2047-07-05,182,55,1169
2047-07-06,53,67,1273
2047-07-07,179,66,1883
2047-07-08,64,60,1673
2047-07-09,199,68,1615
2047-07-10,185,59,1196
2047-07-11,119,54,1588
2047-07-12,193,43,1880
2047-07-13,69,44,1172
2047-07-14,149,51,867
2047-07-15,107,58,1721
2047-07-16,118,40,1001
2047-07-17,152,66,1066
2047-07-18,155,65,878
2047-07-19,194,59,822
2047-07-20,174,53,1626
2047-07-21,58,41,1804
2047-07-22,65,46,1275
2047-07-23,77,55,900
2047-07-24,136,61,1929
2047-07-25,89,43,1922
2047-07-26,135,43,1492
2047-07-27,126,41,1562
2047-07-28,142,50,1930
2047-07-29,197,65,1328
2047-07-30,169,61,1191
2047-07-31,166,61,1703
2047-08-01,126,56,1529
2047-08-02,72,44,1811
2047-08-03,157,51,1925
2047-08-04,191,60,1077
2047-08-05,196,40,1042
2047-08-06,80,41,1530
2047-08-07,161,51,934
2047-08-08,97,60,1720
2047-08-09,120,67,1649
2047-08-10,91,53,1274
2047-08-11,143,56,1080
2047-08-12,96,49,1266
2047-08-13,148,61,1653
2047-08-14,74,61,1771
2047-08-15,143,61,1942
2047-08-16,153,62,1472
2047-08-17,180,47,1701
2047-08-18,150,59,1283
2047-08-19,132,52,889
2047-08-20,164,68,1633
2047-08-21,141,41,1639
2047-08-22,71,40,1429
2047-08-23,90,50,1852
2047-08-24,136,67,1891
2047-08-25,151,40,1173
2047-08-26,162,48,1507
2047-08-27,139,44,1617
2047-08-28,58,52,1099
2047-08-29,118,53,1828
2047-08-30,67,51,1066
2047-08-31,186,64,1759
2047-09-01,98,66,1150
2047-09-02,174,68,1189
2047-09-03,190,48,1491
2047-09-04,123,62,1890
2047-09-05,73,69,1325
2047-09-06,139,57,1809
2047-09-07,180,50,1672
2047-09-08,99,66,988
2047-09-09,145,50,1348
2047-09-10,60,52,1597
2047-09-11,127,47,1097
2047-09-12,198,47,1511
2047-09-13,78,42,1245
2047-09-14,63,55,851
2047-09-15,67,66,936
2047-09-16,138,57,1914
2047-09-17,97,64,913
2047-09-18,187,51,1077
2047-09-19,173,47,828
2047-09-20,159,66,1309
2047-09-21,100,64,1109
2047-09-22,69,56,1625
2047-09-23,90,43,1618
2047-09-24,195,54,1561
2047-09-25,140,65,1094
2047-09-26,130,59,1946
2047-09-27,187,66,1997
2047-09-28,187,61,1155
2047-09-29,50,45,1436
2047-09-30,127,49,812
2047-10-01,103,51,1340
2047-10-02,72,57,1540
2047-10-03,198,69,1301
2047-10-04,109,54,1381
2047-10-05,92,56,806
2047-10-06,74,47,1512
2047-10-07,133,50,864
2047-10-08,126,44,1974
2047-10-09,58,62,1775
2047-10-10,135,52,1644
2047-10-11,84,49,1922
2047-10-12,87,61,807
2047-10-13,133,62,1858
2047-10-14,114,66,1729
2047-10-15,163,54,1867
2047-10-16,60,59,862
2047-10-17,189,48,1499
2047-10-18,54,58,862
2047-10-19,87,52,1018
2047-10-20,182,42,1778
2047-10-21,128,49,1690
2047-10-22,147,60,1975
2047-10-23,94,62,1955
2047-10-24,104,42,865
2047-10-25,187,41,1259
2047-10-26,168,64,1980
2047-10-27,65,60,1407
2047-10-28,181,42,1404
2047-10-29,120,48,1731
2047-10-30,122,64,1400
2047-10-31,190,69,1196
2047-11-01,163,57,1718
2047-11-02,132,51,1417
2047-11-03,97,50,1040
2047-11-04,81,41,1240
2047-11-05,197,58,1798
2047-11-06,164,66,1362
2047-11-07,85,52,1713
2047-11-08,173,55,1656
2047-11-09,155,41,1511
2047-11-10,76,67,1466
2047-11-11,187,66,1636
2047-11-12,69,67,874
2047-11-13,98,57,1221
2047-11-14,60,41,1243
2047-11-15,62,64,1519
2047-11-16,149,69,1815
2047-11-17,136,52,1346
2047-11-18,171,64,1328
2047-11-19,99,62,1597
2047-11-20,177,66,1781
2047-11-21,167,49,1354
2047-11-22,141,53,1021
2047-11-23,114,52,1996
2047-11-24,73,58,1434
2047-11-25,66,42,1312
2047-11-26,77,53,1034
2047-11-27,91,51,1913
2047-11-28,93,63,957
2047-11-29,109,52,1511
2047-11-30,181,48,926
2047-12-01,184,54,1873
2047-12-02,187,47,1321
2047-12-03,73,41,1666
2047-12-04,197,48,1018
2047-12-05,62,62,940
2047-12-06,143,61,1263
2047-12-07,199,41,1829
2047-12-08,126,48,1561
2047-12-09,89,55,1107
2047-12-10,101,64,1056
2047-12-11,129,60,1626
2047-12-12,131,69,1351
2047-12-13,155,51,1205
2047-12-14,171,41,1871
2047-12-15,183,49,1514
2047-12-16,119,64,1031
2047-12-17,133,65,1741
2047-12-18,134,65,829
2047-12-19,117,67,1054
2047-12-20,79,57,1167
2047-12-21,163,50,1718
2047-12-22,185,47,1434
2047-12-23,73,67,1943
2047-12-24,85,64,1569
2047-12-25,112,60,1620
2047-12-26,73,60,1958
2047-12-27,156,63,1330
2047-12-28,83,63,1661
2047-12-29,117,58,1670
2047-12-30,131,57,1974
2047-12-31,168,61,1450
2048-01-01,155,53,1540
2048-01-02,68,56,945
2048-01-03,92,49,1292
2048-01-04,52,41,1028
2048-01-05,153,52,1555
2048-01-06,195,47,1588
2048-01-07,188,68,1657
2048-01-08,78,44,1506
2048-01-09,64,59,1500
2048-01-10,108,58,1489
2048-01-11,96,42,1073
2048-01-12,107,54,1664
2048-01-13,79,66,1827
2048-01-14,162,43,1783
2048-01-15,186,58,1042
2048-01-16,68,64,1626
2048-01-17,105,51,952
2048-01-18,70,43,987
2048-01-19,159,56,920
2048-01-20,197,61,1514
2048-01-21,117,46,1697
2048-01-22,146,42,989
2048-01-23,98,52,1175
2048-01-24,85,58,1882
2048-01-25,54,48,1333
2048-01-26,118,57,1634
2048-01-27,53,65,993
2048-01-28,60,68,1029
2048-01-29,93,69,1566
2048-01-30,99,62,1281
2048-01-31,51,49,1757
2048-02-01,66,46,823
2048-02-02,175,66,1370
2048-02-03,131,53,1268
2048-02-04,91,58,1160
2048-02-05,122,47,809
2048-02-06,176,47,1463
2048-02-07,55,52,1020
2048-02-08,195,53,1804
2048-02-09,155,69,1533
2048-02-10,83,43,1211
2048-02-11,194,57,1238
2048-02-12,104,51,1622
2048-02-13,114,51,1346
2048-02-14,54,45,1896
2048-02-15,101,45,1969
2048-02-16,97,40,926
2048-02-17,161,50,1032
2048-02-18,88,42,902
2048-02-19,155,66,1454
2048-02-20,95,65,1994
2048-02-21,51,46,1730
2048-02-22,170,61,1013
2048-02-23,85,49,1606
2048-02-24,186,46,857
2048-02-25,65,51,1740
2048-02-26,194,57,1857
2048-02-27,95,55,895
2048-02-28,85,40,1113
2048-02-29,171,60,1408
2048-03-01,115,50,1743
2048-03-02,83,69,1746
2048-03-03,112,43,983
2048-03-04,190,48,1192
2048-03-05,102,47,908
2048-03-06,166,45,1816
2048-03-07,127,53,1990
2048-03-08,123,46,1171
2048-03-09,138,50,1117
2048-03-10,129,60,1860
2048-03-11,50,60,1407
2048-03-12,111,63,1654
2048-03-13,186,60,1435
2048-03-14,115,61,833
2048-03-15,136,67,1693
2048-03-16,63,59,885
2048-03-17,135,42,1769
2048-03-18,90,67,1139
2048-03-19,123,56,1785
2048-03-20,119,45,1711
2048-03-21,149,64,1255
2048-03-22,63,41,1674
2048-03-23,78,61,1692
2048-03-24,172,40,1505
2048-03-25,177,59,1830
2048-03-26,54,42,1024
2048-03-27,113,50,945
2048-03-28,70,46,1335
2048-03-29,53,67,1851
2048-03-30,107,55,1332
2048-03-31,199,65,1119
2048-04-01,139,63,1094
2048-04-02,71,59,1312
2048-04-03,103,42,1732
2048-04-04,133,52,1835
2048-04-05,174,47,1131
2048-04-06,111,51,1979
2048-04-07,150,53,980
2048-04-08,69,48,1653
2048-04-09,107,66,1345
2048-04-10,149,61,1383
2048-04-11,199,41,1872
2048-04-12,189,59,1868
2048-04-13,190,56,1956
2048-04-14,130,68,1380
2048-04-15,106,47,1814
2048-04-16,138,60,1746
2048-04-17,95,54,1618
2048-04-18,161,43,1501
2048-04-19,86,54,1174
2048-04-20,56,51,1643
2048-04-21,82,61,1612
2048-04-22,120,48,889
2048-04-23,120,50,1548
2048-04-24,196,68,1872
2048-04-25,118,63,1166
2048-04-26,151,53,1498
2048-04-27,95,46,1033
2048-04-28,73,43,984
2048-04-29,109,63,1020
2048-04-30,172,47,1852
2048-05-01,69,43,884
2048-05-02,102,52,1400
2048-05-03,78,58,1954
2048-05-04,187,44,1563
2048-05-05,87,44,1973
2048-05-06,146,42,1572
2048-05-07,136,60,1163
2048-05-08,94,69,1667
2048-05-09,153,60,1680
2048-05-10,66,62,1274
2048-05-11,92,46,1049
2048-05-12,150,60,1844
2048-05-13,74,51,1827
2048-05-14,165,60,1736
2048-05-15,172,68,981
2048-05-16,161,47,1021
2048-05-17,61,61,1055
2048-05-18,66,67,1987
2048-05-19,97,41,1531
2048-05-20,52,46,992
2048-05-21,95,66,1390
2048-05-22,120,65,955
2048-05-23,98,57,1008
2048-05-24,184,61,1149
2048-05-25,153,66,924
2048-05-26,81,64,1664
2048-05-27,132,46,975
2048-05-28,194,69,938
2048-05-29,142,46,821
2048-05-30,120,62,1294
2048-05-31,153,46,1101
2048-06-01,90,51,1793
2048-06-02,137,47,952
2048-06-03,148,48,1137
2048-06-04,159,44,1979
2048-06-05,187,62,1807
2048-06-06,125,44,1634
2048-06-07,125,62,1402
2048-06-08,71,63,1483
2048-06-09,134,50,1666
2048-06-10,62,53,1226
2048-06-11,145,56,805
2048-06-12,124,55,1277
2048-06-13,196,47,1906
2048-06-14,58,50,1143
2048-06-15,118,55,1164
2048-06-16,116,63,1390
2048-06-17,159,67,1944
2048-06-18,51,50,1638
2048-06-19,79,51,948
2048-06-20,122,49,1803
2048-06-21,116,62,932
2048-06-22,98,60,1832
2048-06-23,130,43,883
2048-06-24,57,67,1907
2048-06-25,171,65,1007
2048-06-26,114,47,1709
2048-06-27,117,43,1108
2048-06-28,103,53,1261
2048-06-29,75,62,1357
2048-06-30,102,54,1150
2048-07-01,99,51,1663
2048-07-02,178,49,1809
2048-07-03,125,40,1318
2048-07-04,110,51,1920
2048-07-05,184,40,1177
2048-07-06,197,60,1311
2048-07-07,147,49,1305
2048-07-08,100,62,1446
2048-07-09,75,59,1803
2048-07-10,178,49,922
2048-07-11,174,44,1685
2048-07-12,156,53,1732
2048-07-13,56,51,1125
2048-07-14,115,66,1519
2048-07-15,192,55,1979
2048-07-16,107,40,827
2048-07-17,125,64,1381
2048-07-18,165,40,1079
2048-07-19,197,66,1080
2048-07-20,101,42,1880
2048-07-21,136,65,1100
2048-07-22,190,58,1739
2048-07-23,53,58,1608
2048-07-24,74,47,1230
2048-07-25,139,51,924
2048-07-26,119,64,953
2048-07-27,97,60,1360
2048-07-28,133,65,1584
2048-07-29,54,45,1217
2048-07-30,194,49,1107
2048-07-31,160,54,1102
2048-08-01,160,47,1481
2048-08-02,157,52,1938
2048-08-03,93,45,842
2048-08-04,133,59,1960
2048-08-05,68,64,1650
2048-08-06,157,56,1583
2048-08-07,100,43,1654
2048-08-08,193,68,1699
2048-08-09,149,63,1840
2048-08-10,76,45,1397
2048-08-11,54,41,1533
2048-08-12,82,64,1099
2048-08-13,118,52,810
2048-08-14,61,55,1024
2048-08-15,190,62,1329
2048-08-16,97,48,1200
2048-08-17,92,67,1454
2048-08-18,109,57,814
2048-08-19,181,43,875
2048-08-20,199,59,1656
2048-08-21,123,66,1021
2048-08-22,159,69,1875
2048-08-23,182,54,1292
2048-08-24,162,69,1601
2048-08-25,128,56,1051
2048-08-26,139,49,930
2048-08-27,90,45,1018
2048-08-28,172,56,1486
2048-08-29,68,40,1533
2048-08-30,172,47,1339
2048-08-31,190,48,1204
2048-09-01,93,46,1569
2048-09-02,142,55,824
2048-09-03,149,46,1070
2048-09-04,77,62,913
2048-09-05,199,44,1921
2048-09-06,131,55,1390
2048-09-07,132,46,1853
2048-09-08,52,54,1802
2048-09-09,98,50,1124
2048-09-10,80,61,1802
2048-09-11,138,60,1165
2048-09-12,70,62,1720
2048-09-13,51,50,1603
2048-09-14,151,59,1861
2048-09-15,177,66,1273
2048-09-16,161,40,1487
2048-09-17,153,69,1111
2048-09-18,137,59,1678
2048-09-19,154,52,1846
2048-09-20,142,47,1765
2048-09-21,118,47,1104
2048-09-22,188,45,1972
2048-09-23,161,68,1635
2048-09-24,115,48,1724
2048-09-25,123,46,1243
2048-09-26,178,67,1169
2048-09-27,167,44,1243
2048-09-28,181,42,933
2048-09-29,169,59,1083
2048-09-30,181,41,1854
2048-10-01,191,44,1992
2048-10-02,138,57,1512
2048-10-03,178,66,1623
2048-10-04,113,59,1840
2048-10-05,171,62,830
2048-10-06,161,55,1603
2048-10-07,98,60,1783
2048-10-08,100,54,914
2048-10-09,113,50,1417
2048-10-10,179,49,1489
2048-10-11,194,40,1713
2048-10-12,100,42,1279
2048-10-13,122,66,1996
2048-10-14,60,49,1660
2048-10-15,125,45,1289
2048-10-16,185,64,1282
2048-10-17,113,53,1079
2048-10-18,59,56,1518
2048-10-19,144,52,1647
2048-10-20,150,41,1860
2048-10-21,120,49,1299
2048-10-22,141,49,1736
2048-10-23,97,56,1373
2048-10-24,86,50,1314
2048-10-25,169,61,847
2048-10-26,98,43,1898
2048-10-27,105,44,1454
2048-10-28,55,41,1760
2048-10-29,150,46,1364
2048-10-30,91,60,1326
2048-10-31,58,56,932
2048-11-01,108,57,1573
2048-11-02,167,60,1459
2048-11-03,175,53,1861
2048-11-04,145,61,899
2048-11-05,55,45,1085
2048-11-06,69,67,1391
2048-11-07,98,42,1562
2048-11-08,148,58,1550
2048-11-09,168,61,934
2048-11-10,75,69,1012
2048-11-11,89,54,900
2048-11-12,107,49,1474
2048-11-13,77,68,1072
2048-11-14,197,41,1236
2048-11-15,199,46,1258
2048-11-16,174,61,1725
2048-11-17,173,63,1163
2048-11-18,184,53,1312
2048-11-19,154,57,1439
2048-11-20,156,48,1706
2048-11-21,128,66,1854
2048-11-22,66,47,1715
2048-11-23,55,56,1751
2048-11-24,173,64,1532
2048-11-25,132,52,1541
2048-11-26,190,62,1348
2048-11-27,143,45,1005
2048-11-28,173,49,1558
2048-11-29,157,50,1926
2048-11-30,160,42,878
2048-12-01,92,43,1761
2048-12-02,87,60,1090
2048-12-03,151,45,1536
2048-12-04,105,41,1921
2048-12-05,137,67,1272
2048-12-06,125,50,1972
2048-12-07,56,51,1194
2048-12-08,199,54,1153
2048-12-09,131,51,1874
2048-12-10,55,48,1307
2048-12-11,187,50,1953
2048-12-12,159,62,1499
2048-12-13,138,42,1411
2048-12-14,105,66,1814
2048-12-15,114,53,1748
2048-12-16,62,50,970
2048-12-17,120,51,1127
2048-12-18,178,40,892
2048-12-19,129,56,1561
2048-12-20,66,43,1089
2048-12-21,142,49,1090
2048-12-22,111,69,1266
2048-12-23,199,67,1684
2048-12-24,81,58,1417
2048-12-25,197,68,1318
2048-12-26,178,46,1910
2048-12-27,150,59,1017
2048-12-28,98,43,1142
2048-12-29,101,58,1252
2048-12-30,98,58,1715
2048-12-31,163,69,837
2049-01-01,110,49,1906
2049-01-02,165,64,835
2049-01-03,98,46,1946
2049-01-04,75,52,1504
2049-01-05,73,59,1546
2049-01-06,95,48,1723
2049-01-07,183,56,849
2049-01-08,131,40,1967
2049-01-09,114,65,841
2049-01-10,67,60,1627
2049-01-11,87,65,914
2049-01-12,129,69,928
2049-01-13,166,63,1920
2049-01-14,127,49,1111
2049-01-15,100,42,1594
2049-01-16,63,68,1539
2049-01-17,94,54,1906
2049-01-18,52,65,1883
2049-01-19,51,68,1753
2049-01-20,51,63,1804
2049-01-21,130,51,1368
2049-01-22,100,54,1509
2049-01-23,90,47,1628
2049-01-24,170,63,1643
2049-01-25,164,61,1080
2049-01-26,136,40,1694
2049-01-27,153,43,1188
2049-01-28,54,41,946
2049-01-29,182,44,1666
2049-01-30,197,40,1462
2049-01-31,57,50,1635
2049-02-01,82,64,1125
2049-02-02,91,67,808
2049-02-03,160,52,1302
2049-02-04,171,61,1609
2049-02-05,55,53,1867
2049-02-06,118,62,1975
2049-02-07,191,56,1526
2049-02-08,182,45,1023
2049-02-09,114,50,1743
2049-02-10,162,44,866
2049-02-11,103,46,1323
2049-02-12,146,55,1818
2049-02-13,78,67,1229
2049-02-14,183,56,1933
2049-02-15,108,69,1695
2049-02-16,99,46,924
2049-02-17,96,53,1458
2049-02-18,186,68,1946
2049-02-19,83,47,1241
2049-02-20,123,53,1823
2049-02-21,159,40,1177
2049-02-22,113,40,1914
2049-02-23,79,68,941
2049-02-24,140,69,1409
2049-02-25,141,63,1677
2049-02-26,112,61,1965
2049-02-27,124,57,1775
2049-02-28,59,45,1634
2049-03-01,149,59,1916
2049-03-02,149,48,805
2049-03-03,174,61,1830
2049-03-04,191,56,1149
2049-03-05,163,53,821
2049-03-06,50,52,983
2049-03-07,60,47,1568
2049-03-08,79,40,1885
2049-03-09,69,58,1954
2049-03-10,108,48,1348
2049-03-11,173,62,1720
2049-03-12,71,64,1217
2049-03-13,145,58,1024
2049-03-14,147,44,1162
2049-03-15,120,51,1520
2049-03-16,189,45,1536
2049-03-17,62,61,1252
2049-03-18,60,67,983
2049-03-19,136,40,1533
2049-03-20,55,56,815
2049-03-21,129,44,851
2049-03-22,145,45,898
2049-03-23,145,59,1528
2049-03-24,87,67,1161
2049-03-25,167,46,1481
2049-03-26,190,63,1639
2049-03-27,193,57,843
2049-03-28,148,59,893
2049-03-29,135,64,1374
2049-03-30,55,40,967
2049-03-31,127,41,999
2049-04-01,100,47,825
2049-04-02,79,49,1375
2049-04-03,85,48,1858
2049-04-04,62,47,1401
2049-04-05,75,53,1203
2049-04-06,55,48,1187
2049-04-07,158,62,842
2049-04-08,126,58,1428
2049-04-09,78,56,1708
2049-04-10,173,60,878
2049-04-11,187,64,1146
2049-04-12,178,41,1119
2049-04-13,140,59,1441
2049-04-14,66,48,1572
2049-04-15,169,55,1626
2049-04-16,116,42,1478
2049-04-17,160,50,1893
2049-04-18,195,59,884
2049-04-19,168,64,1669
2049-04-20,178,59,1727
2049-04-21,117,58,1089
2049-04-22,121,64,1458
2049-04-23,82,49,1602
2049-04-24,121,49,1336
2049-04-25,151,59,1901
2049-04-26,84,53,1907
2049-04-27,69,57,1165
2049-04-28,168,66,1738
2049-04-29,187,60,1091
2049-04-30,127,67,1644
2049-05-01,101,58,1823
2049-05-02,142,63,1593
2049-05-03,119,60,1043
2049-05-04,90,64,1072
2049-05-05,170,41,1501
2049-05-06,160,67,1804
2049-05-07,52,58,1617
2049-05-08,147,55,1305
2049-05-09,110,53,1649
2049-05-10,126,51,1186
2049-05-11,56,57,953
2049-05-12,77,62,913
2049-05-13,158,49,1503
2049-05-14,80,68,1321
2049-05-15,137,65,1374
2049-05-16,112,67,1448
2049-05-17,79,61,1969
2049-05-18,57,65,1997
2049-05-19,192,58,1605
2049-05-20,111,42,833
2049-05-21,51,47,871
2049-05-22,106,68,1708
2049-05-23,84,68,827
2049-05-24,117,48,1569
2049-05-25,91,42,1075
2049-05-26,184,51,937
2049-05-27,64,62,1744
2049-05-28,182,61,926
2049-05-29,114,47,1107
2049-05-30,128,62,980
2049-05-31,196,66,1471
2049-06-01,76,60,971
2049-06-02,69,68,1517
2049-06-03,133,57,1380
2049-06-04,139,66,1421
2049-06-05,130,62,1500
2049-06-06,95,64,866
2049-06-07,89,60,1707
2049-06-08,127,50,1236
2049-06-09,193,53,1764
2049-06-10,94,68,809
2049-06-11,70,60,1894
2049-06-12,106,54,1326
2049-06-13,119,61,1664
2049-06-14,88,63,1047
2049-06-15,54,61,1268
2049-06-16,113,53,865
2049-06-17,146,40,1512
2049-06-18,88,54,1148
2049-06-19,112,61,1539
2049-06-20,102,49,1619
2049-06-21,196,58,1112
2049-06-22,62,60,1733
2049-06-23,160,50,801
2049-06-24,194,59,1190
2049-06-25,122,58,1462
2049-06-26,69,43,1557
2049-06-27,63,52,1992
2049-06-28,77,51,1049
2049-06-29,173,56,1246
2049-06-30,172,56,1783
2049-07-01,167,42,961
2049-07-02,180,69,1037
2049-07-03,150,67,1740
2049-07-04,106,41,1690
2049-07-05,128,40,1275
2049-07-06,154,45,1588
2049-07-07,109,50,1329
2049-07-08,163,48,1132
2049-07-09,108,69,1159
2049-07-10,193,47,978
2049-07-11,177,66,1389
2049-07-12,87,51,1230
2049-07-13,196,59,1535
2049-07-14,100,41,1089
2049-07-15,154,41,1257
2049-07-16,192,58,1724
2049-07-17,183,48,1088
2049-07-18,146,67,1348
2049-07-19,152,60,1198
2049-07-20,156,68,1998
2049-07-21,126,40,854
2049-07-22,119,52,1300
2049-07-23,160,45,1291
2049-07-24,84,64,1234
2049-07-25,61,69,1410
2049-07-26,82,40,1672
2049-07-27,134,47,1612
2049-07-28,66,43,1471
2049-07-29,120,68,1438
2049-07-30,172,50,1478
2049-07-31,157,52,1066
2049-08-01,150,54,1428
2049-08-02,113,62,863
2049-08-03,99,54,1256
2049-08-04,85,68,1000
2049-08-05,64,57,938
2049-08-06,84,58,1776
2049-08-07,158,63,1098
2049-08-08,123,45,815
2049-08-09,155,60,1469
2049-08-10,196,40,1965
2049-08-11,103,65,1345
2049-08-12,102,53,1743
2049-08-13,81,43,940
2049-08-14,194,57,877
2049-08-15,165,68,822
2049-08-16,93,44,1363
2049-08-17,113,47,1826
2049-08-18,110,57,1517
2049-08-19,105,64,1948
2049-08-20,130,64,1102
2049-08-21,89,48,1609
2049-08-22,185,48,844
2049-08-23,84,41,1904
2049-08-24,125,49,828
2049-08-25,132,48,1240
2049-08-26,167,54,1698
2049-08-27,160,45,1310
2049-08-28,131,66,1194
2049-08-29,104,57,998
2049-08-30,80,43,1531
2049-08-31,106,63,1472
2049-09-01,152,66,933
2049-09-02,128,45,1712
2049-09-03,94,69,942
2049-09-04,155,46,1507
2049-09-05,119,41,1569
2049-09-06,61,64,1990
2049-09-07,131,54,1730
2049-09-08,132,43,1022
2049-09-09,102,59,1991
2049-09-10,60,44,879
2049-09-11,134,45,1373
2049-09-12,78,61,1515
2049-09-13,105,51,1059
2049-09-14,161,49,1354
2049-09-15,149,60,1825
2049-09-16,53,58,1923
2049-09-17,61,43,1263
2049-09-18,106,56,1980
2049-09-19,119,46,1154
2049-09-20,88,40,1401
2049-09-21,145,52,1192
2049-09-22,87,56,804
2049-09-23,94,47,1894
2049-09-24,98,41,909
2049-09-25,193,63,838
2049-09-26,79,66,1937
2049-09-27,130,51,1386
2049-09-28,58,61,999
2049-09-29,132,57,1078
2049-09-30,185,64,1397
2049-10-01,93,64,1823
2049-10-02,70,45,1211
2049-10-03,194,60,1384
2049-10-04,149,55,1014
2049-10-05,143,59,1867
2049-10-06,137,47,1502
2049-10-07,51,52,879
2049-10-08,165,48,1965
2049-10-09,68,45,1568
2049-10-10,64,59,1781
2049-10-11,152,69,958
2049-10-12,163,64,1494
2049-10-13,82,65,859
2049-10-14,168,49,1481
2049-10-15,105,46,1688
2049-10-16,108,50,985
2049-10-17,105,44,831
2049-10-18,111,60,829
2049-10-19,92,58,1591
2049-10-20,69,50,1687
2049-10-21,97,62,1052
2049-10-22,174,53,1014
2049-10-23,177,54,958
2049-10-24,140,53,1119
2049-10-25,59,50,1772
2049-10-26,108,56,1367
2049-10-27,96,61,1412
2049-10-28,160,64,1633
2049-10-29,110,40,1496
2049-10-30,98,66,1152
2049-10-31,74,66,1504
2049-11-01,151,60,974
2049-11-02,180,58,838
2049-11-03,63,56,1822
2049-11-04,108,52,1671
2049-11-05,80,68,1141
2049-11-06,174,44,1383
2049-11-07,142,62,903
2049-11-08,161,45,1507
2049-11-09,160,48,1566
2049-11-10,85,57,918
2049-11-11,117,61,1788
2049-11-12,62,47,1972
2049-11-13,133,57,1310
2049-11-14,157,53,1440
2049-11-15,147,66,993
2049-11-16,174,53,1988
2049-11-17,98,42,1451
2049-11-18,172,52,1714
2049-11-19,77,60,1698
2049-11-20,140,62,998
2049-11-21,156,69,1701
